S,I,R,S_obs,I_obs,R_obs
0.999999,1e-06,0.0,0.0,2e-06,0.999998
0.999998992924695,1.0052703785278496e-06,1.8049265850348186e-09,0.0,2.010540757055699e-06,0.9999979894592429
0.999998985812104,1.0105685311115312e-06,3.6193648631147068e-09,0.0,2.0211370622230623e-06,0.9999979788629377
0.9999989786620385,1.0158945985553025e-06,5.443363055204185e-09,0.0,2.031789197110605e-06,0.9999979682108029
0.9999989714742777,1.0212487449583543e-06,7.27697736004258e-09,0.0,2.0424974899167086e-06,0.9999979575025101
0.9999989642486914,1.0266310675659196e-06,9.120241081046295e-09,0.0,2.0532621351318393e-06,0.9999979467378649
0.9999989569850529,1.0320417351065778e-06,1.0973212002383299e-08,0.0,2.0640834702131557e-06,0.9999979359165297
0.9999989496831522,1.0374809041346761e-06,1.28359437389285e-08,0.0,2.0749618082693522e-06,0.9999979250381917
0.999998942342779,1.042948731204562e-06,1.4708489905556795e-08,0.0,2.085897462409124e-06,0.9999979141025376
0.999998934963723,1.0484453728705828e-06,1.65909041171431e-08,0.0,2.0968907457411657e-06,0.9999979031092543
0.9999989275457744,1.053970985687086e-06,1.8483239988562313e-08,0.0,2.107941971374172e-06,0.9999978920580286
0.9999989200887227,1.0595257262084187e-06,2.0385551134689337e-08,0.0,2.1190514524168374e-06,0.9999978809485476
0.999998912592358,1.0651097509889287e-06,2.2297891170399088e-08,0.0,2.1302195019778575e-06,0.999997869780498
0.9999989050564698,1.0707232165829633e-06,2.4220313710566452e-08,0.0,2.1414464331659267e-06,0.9999978585535668
0.9999988974808481,1.07636627954487e-06,2.6152872370066344e-08,0.0,2.15273255908974e-06,0.9999978472674409
0.9999988898652828,1.082039096428996e-06,2.8095620763773675e-08,0.0,2.164078192857992e-06,0.9999978359218071
0.9999988822095637,1.0877418238649432e-06,3.0048612532336876e-08,0.0,2.1754836477298864e-06,0.9999978245163522
0.9999988745134727,1.0934746241273712e-06,3.2011903249749704e-08,0.0,2.1869492482547423e-06,0.9999978130507517
0.9999988667767936,1.0992376583606508e-06,3.398554810289968e-08,0.0,2.1984753167213015e-06,0.9999978015246833
0.9999988589993143,1.10503108455477e-06,3.596960119834637e-08,0.0,2.21006216910954e-06,0.9999977899378308
0.9999988511808228,1.1108550606997162e-06,3.796411664264937e-08,0.0,2.2217101213994324e-06,0.9999977782898786
0.9999988433211068,1.1167097447854768e-06,3.996914854236825e-08,0.0,2.2334194895709535e-06,0.9999977665805104
0.9999988354199543,1.1225952948020395e-06,4.198475100406258e-08,0.0,2.245190589604079e-06,0.9999977548094104
0.9999988274771532,1.1285118687393917e-06,4.401097813429194e-08,0.0,2.2570237374787834e-06,0.9999977429762625
0.9999988194924915,1.134459624587521e-06,4.604788403961591e-08,0.0,2.268919249175042e-06,0.9999977310807509
0.9999988114657569,1.140438720336415e-06,4.8095522826594045e-08,0.0,2.28087744067283e-06,0.9999977191225593
0.9999988033967375,1.146449313976061e-06,5.015394860178595e-08,0.0,2.292898627952122e-06,0.999997707101372
0.9999987952852211,1.1524915634964466e-06,5.222321547175119e-08,0.0,2.3049831269928932e-06,0.999997695016873
0.9999987871309957,1.1585656268875597e-06,5.430337754304933e-08,0.0,2.3171312537751194e-06,0.9999976828687462
0.9999987789338108,1.1646716905737732e-06,5.639449866019747e-08,0.0,2.3293433811475464e-06,0.9999976706566188
0.9999987706933949,1.1708099570026375e-06,5.849664815518884e-08,0.0,2.341619914005275e-06,0.999997658380086
0.9999987624095216,1.176980594748171e-06,6.060988375930857e-08,0.0,2.353961189496342e-06,0.9999976460388105
0.9999987540819647,1.1831837721996691e-06,6.273426314057924e-08,0.0,2.3663675443993383e-06,0.9999976336324556
0.9999987457104983,1.1894196577464262e-06,6.486984396702349e-08,0.0,2.3788393154928525e-06,0.9999976211606845
0.9999987372948964,1.1956884197777379e-06,6.701668390666393e-08,0.0,2.3913768395554758e-06,0.9999976086231604
0.9999987288349328,1.2019902266828987e-06,6.917484062752318e-08,0.0,2.4039804533657974e-06,0.9999975960195466
0.9999987203303814,1.208325246851204e-06,7.134437179762388e-08,0.0,2.416650493702408e-06,0.9999975833495063
0.9999987117810163,1.2146936486719485e-06,7.35253350849886e-08,0.0,2.429387297343897e-06,0.9999975706127027
0.9999987031866113,1.2210956005344274e-06,7.571778815764e-08,0.0,2.4421912010688547e-06,0.999997557808799
0.9999986945469406,1.2275312708279358e-06,7.792178868360069e-08,0.0,2.4550625416558716e-06,0.9999975449374583
0.9999986858617778,1.2340008279417684e-06,8.013739433089329e-08,0.0,2.4680016558835368e-06,0.9999975319983441
0.9999986771308725,1.2405044584608932e-06,8.236466899903981e-08,0.0,2.4810089169217863e-06,0.999997518991083
0.9999986683539246,1.247042386105542e-06,8.460368930533233e-08,0.0,2.494084772211084e-06,0.9999975059152277
0.9999986595306892,1.253614793140682e-06,8.68545176698159e-08,0.0,2.507229586281364e-06,0.9999974927704137
0.9999986506609253,1.2602218591323366e-06,8.911721558822412e-08,0.0,2.5204437182646733e-06,0.9999974795562817
0.9999986417443918,1.2668637636465293e-06,9.139184455629063e-08,0.0,2.5337275272930586e-06,0.9999974662724727
0.9999986327808477,1.2735406862492834e-06,9.367846606974903e-08,0.0,2.547081372498567e-06,0.9999974529186275
0.9999986237700519,1.2802528065066222e-06,9.597714162433293e-08,0.0,2.5605056130132444e-06,0.999997439494387
0.9999986147117633,1.287000303984569e-06,9.828793271577596e-08,0.0,2.574000607969138e-06,0.999997425999392
0.9999986056057409,1.2937833582491469e-06,1.0061090083981171e-07,0.0,2.5875667164982938e-06,0.9999974124332836
0.9999985964517436,1.3006021488663794e-06,1.0294610749217379e-07,0.0,2.601204297732759e-06,0.9999973987957023
0.9999985872495304,1.30745685540229e-06,1.0529361416859587e-07,0.0,2.61491371080458e-06,0.9999973850862892
0.9999985779988603,1.3143476574229018e-06,1.0765348236481148e-07,0.0,2.6286953148458036e-06,0.9999973713046851
0.9999985686992368,1.321274924533595e-06,1.1002583865984124e-07,0.0,2.64254984906719e-06,0.999997357450151
0.9999985593489306,1.3282399450782815e-06,1.1241112427554812e-07,0.0,2.656479890156563e-06,0.9999973435201098
0.9999985499474281,1.3352431016011523e-06,1.1480947022214185e-07,0.0,2.6704862032023046e-06,0.9999973295137968
0.9999985404944508,1.3422846015693889e-06,1.1722094755074022e-07,0.0,2.6845692031387778e-06,0.9999973154307968
0.9999985309897201,1.349364652450172e-06,1.1964562731246099e-07,0.0,2.698729304900344e-06,0.9999973012706951
0.9999985214329576,1.356483461710683e-06,1.22083580558422e-07,0.0,2.712966923421366e-06,0.9999972870330766
0.9999985118238848,1.3636412368181034e-06,1.2453487833974098e-07,0.0,2.727282473636207e-06,0.9999972727175264
0.999998502162223,1.3708381852396142e-06,1.269995917075358e-07,0.0,2.7416763704792284e-06,0.9999972583236295
0.9999984924476938,1.3780745144423965e-06,1.2947779171292423e-07,0.0,2.756149028884793e-06,0.9999972438509711
0.9999984826800187,1.3853504318936318e-06,1.3196954940702404e-07,0.0,2.7707008637872636e-06,0.9999972292991363
0.9999984728589191,1.3926661450605012e-06,1.3447493584095312e-07,0.0,2.7853322901210023e-06,0.9999972146677099
0.9999984629841164,1.400021861410186e-06,1.3699402206582917e-07,0.0,2.800043722820372e-06,0.9999971999562772
0.9999984530553324,1.407417788409867e-06,1.3952687913277002e-07,0.0,2.814835576819734e-06,0.9999971851644232
0.9999984430722884,1.414854133526726e-06,1.4207357809289343e-07,0.0,2.829708267053452e-06,0.999997170291733
0.9999984330347057,1.422331104227944e-06,1.4463418999731723e-07,0.0,2.844662208455888e-06,0.9999971553377915
